state,year,sex,ethnicity,population
Kuala Lumpur,2009,male,bumi_other,9.6
Kuala Lumpur,2009,male,chinese,333.2
Kuala Lumpur,2009,male,indian,79.4
Kuala Lumpur,2009,male,other_citizen,9.2
Kuala Lumpur,2009,male,other_noncitizen,79.2
Kuala Lumpur,2010,both,overall,1674.8
Kuala Lumpur,2010,both,bumi_malay,685.7
Kuala Lumpur,2010,both,bumi_other,19.4
Kuala Lumpur,2010,both,chinese,656.9
Kuala Lumpur,2010,both,indian,157.9
Kuala Lumpur,2010,both,other_citizen,14
Kuala Lumpur,2010,both,other_noncitizen,141
Kuala Lumpur,2010,female,overall,818.8
Kuala Lumpur,2010,female,bumi_malay,345.4
Kuala Lumpur,2010,female,bumi_other,9.4
Kuala Lumpur,2010,female,chinese,319.7
Kuala Lumpur,2010,female,indian,78.3
Kuala Lumpur,2010,female,other_citizen,6.8
Kuala Lumpur,2010,female,other_noncitizen,59.3
Kuala Lumpur,2010,male,overall,855.9
Kuala Lumpur,2010,male,bumi_malay,340.3
Kuala Lumpur,2010,male,bumi_other,10
Kuala Lumpur,2010,male,chinese,337.2
Kuala Lumpur,2010,male,indian,79.6
Kuala Lumpur,2010,male,other_citizen,7.2
Kuala Lumpur,2010,male,other_noncitizen,81.6
Kuala Lumpur,2011,both,overall,1693
Kuala Lumpur,2011,both,bumi_malay,692.4
Kuala Lumpur,2011,both,bumi_other,18.7
Kuala Lumpur,2011,both,chinese,659.8
Kuala Lumpur,2011,both,indian,159.3
Kuala Lumpur,2011,both,other_citizen,14.6
Kuala Lumpur,2011,both,other_noncitizen,148.2
Kuala Lumpur,2011,female,overall,828
Kuala Lumpur,2011,female,bumi_malay,348.6
Kuala Lumpur,2011,female,bumi_other,9.4
Kuala Lumpur,2011,female,chinese,321.3
Kuala Lumpur,2011,female,indian,79.1
Kuala Lumpur,2011,female,other_citizen,7.1
Kuala Lumpur,2011,female,other_noncitizen,62.4
Kuala Lumpur,2011,male,overall,865
Kuala Lumpur,2011,male,bumi_malay,343.7
Kuala Lumpur,2011,male,bumi_other,9.3
Kuala Lumpur,2011,male,chinese,338.5
Kuala Lumpur,2011,male,indian,80.1
Kuala Lumpur,2011,male,other_citizen,7.5
Kuala Lumpur,2011,male,other_noncitizen,85.8
Kuala Lumpur,2012,both,overall,1702.1
Kuala Lumpur,2012,both,bumi_malay,689.5
Kuala Lumpur,2012,both,bumi_other,18.4
Kuala Lumpur,2012,both,chinese,663.5
Kuala Lumpur,2012,both,indian,157.2
Kuala Lumpur,2012,both,other_citizen,15.6
Kuala Lumpur,2012,both,other_noncitizen,157.9
Kuala Lumpur,2012,female,overall,834.2
Kuala Lumpur,2012,female,bumi_malay,348.8
Kuala Lumpur,2012,female,bumi_other,9.4
Kuala Lumpur,2012,female,chinese,323.7
Kuala Lumpur,2012,female,indian,78
Kuala Lumpur,2012,female,other_citizen,7.6
Kuala Lumpur,2012,female,other_noncitizen,66.5
Kuala Lumpur,2012,male,overall,867.9
Kuala Lumpur,2012,male,bumi_malay,340.7
Kuala Lumpur,2012,male,bumi_other,9
Kuala Lumpur,2012,male,chinese,339.7
Kuala Lumpur,2012,male,indian,79.2
Kuala Lumpur,2012,male,other_citizen,7.9
Kuala Lumpur,2012,male,other_noncitizen,91.4
Kuala Lumpur,2013,both,overall,1723.4
Kuala Lumpur,2013,both,bumi_malay,691.1
Kuala Lumpur,2013,both,bumi_other,19.6
Kuala Lumpur,2013,both,chinese,661
Kuala Lumpur,2013,both,indian,155.1
Kuala Lumpur,2013,both,other_citizen,16.1
Kuala Lumpur,2013,both,other_noncitizen,180.2
Kuala Lumpur,2013,female,overall,843.2
Kuala Lumpur,2013,female,bumi_malay,348.5
Kuala Lumpur,2013,female,bumi_other,10
Kuala Lumpur,2013,female,chinese,323.5
Kuala Lumpur,2013,female,indian,77.2
Kuala Lumpur,2013,female,other_citizen,7.9
Kuala Lumpur,2013,female,other_noncitizen,76.2
Kuala Lumpur,2013,male,overall,880.2
Kuala Lumpur,2013,male,bumi_malay,342.6
Kuala Lumpur,2013,male,bumi_other,9.6
Kuala Lumpur,2013,male,chinese,337.5
Kuala Lumpur,2013,male,indian,77.9
Kuala Lumpur,2013,male,other_citizen,8.2
Kuala Lumpur,2013,male,other_noncitizen,104.1
Kuala Lumpur,2014,both,overall,1737.4
Kuala Lumpur,2014,both,bumi_malay,692.9
Kuala Lumpur,2014,both,bumi_other,20.8
Kuala Lumpur,2014,both,chinese,658.4
Kuala Lumpur,2014,both,indian,153.8
Kuala Lumpur,2014,both,other_citizen,16.9
Kuala Lumpur,2014,both,other_noncitizen,194.8
Kuala Lumpur,2014,female,overall,853.3
Kuala Lumpur,2014,female,bumi_malay,348.3
Kuala Lumpur,2014,female,bumi_other,10.3
Kuala Lumpur,2014,female,chinese,323.2
Kuala Lumpur,2014,female,indian,77
Kuala Lumpur,2014,female,other_citizen,8.2
Kuala Lumpur,2014,female,other_noncitizen,86.3
Kuala Lumpur,2014,male,overall,884.1
Kuala Lumpur,2014,male,bumi_malay,344.6
Kuala Lumpur,2014,male,bumi_other,10.5
Kuala Lumpur,2014,male,chinese,335.3
Kuala Lumpur,2014,male,indian,76.8
Kuala Lumpur,2014,male,other_citizen,8.7
Kuala Lumpur,2014,male,other_noncitizen,108.4
Kuala Lumpur,2015,both,overall,1780.4
Kuala Lumpur,2015,both,bumi_malay,695.6
Kuala Lumpur,2015,both,bumi_other,22
Kuala Lumpur,2015,both,chinese,657
Kuala Lumpur,2015,both,indian,153.5
Kuala Lumpur,2015,both,other_citizen,17.4
Kuala Lumpur,2015,both,other_noncitizen,234.7
Kuala Lumpur,2015,female,overall,867.4
Kuala Lumpur,2015,female,bumi_malay,348.6
Kuala Lumpur,2015,female,bumi_other,10.7
Kuala Lumpur,2015,female,chinese,322.8
Kuala Lumpur,2015,female,indian,77.2
Kuala Lumpur,2015,female,other_citizen,8.5
Kuala Lumpur,2015,female,other_noncitizen,99.4
Kuala Lumpur,2015,male,overall,913
Kuala Lumpur,2015,male,bumi_malay,347
Kuala Lumpur,2015,male,bumi_other,11.3
Kuala Lumpur,2015,male,chinese,334.2
Kuala Lumpur,2015,male,indian,76.3
Kuala Lumpur,2015,male,other_citizen,8.9
Kuala Lumpur,2015,male,other_noncitizen,135.4
Kuala Lumpur,2016,both,overall,1789.7
Kuala Lumpur,2016,both,bumi_malay,700.8
Kuala Lumpur,2016,both,bumi_other,21.6
Kuala Lumpur,2016,both,chinese,654.9
Kuala Lumpur,2016,both,indian,151.7
Kuala Lumpur,2016,both,other_citizen,17.9
Kuala Lumpur,2016,both,other_noncitizen,242.7
Kuala Lumpur,2016,female,overall,871.4
Kuala Lumpur,2016,female,bumi_malay,350.5
Kuala Lumpur,2016,female,bumi_other,10.5
Kuala Lumpur,2016,female,chinese,322.4
Kuala Lumpur,2016,female,indian,76.7
Kuala Lumpur,2016,female,other_citizen,8.8
Kuala Lumpur,2016,female,other_noncitizen,102.4
Kuala Lumpur,2016,male,overall,918.3
Kuala Lumpur,2016,male,bumi_malay,350.3
Kuala Lumpur,2016,male,bumi_other,11.1
Kuala Lumpur,2016,male,chinese,332.5
Kuala Lumpur,2016,male,indian,75
Kuala Lumpur,2016,male,other_citizen,9.1
Kuala Lumpur,2016,male,other_noncitizen,140.3
Kuala Lumpur,2017,both,overall,1793.2
Kuala Lumpur,2017,both,bumi_malay,702.2
Kuala Lumpur,2017,both,bumi_other,21.8
Kuala Lumpur,2017,both,chinese,654.5
Kuala Lumpur,2017,both,indian,151.3
Kuala Lumpur,2017,both,other_citizen,18.4
Kuala Lumpur,2017,both,other_noncitizen,245.1
Kuala Lumpur,2017,female,overall,873.8
Kuala Lumpur,2017,female,bumi_malay,351.4
Kuala Lumpur,2017,female,bumi_other,10.5
Kuala Lumpur,2017,female,chinese,322.5
Kuala Lumpur,2017,female,indian,76.6
Kuala Lumpur,2017,female,other_citizen,9.1
Kuala Lumpur,2017,female,other_noncitizen,103.8
Kuala Lumpur,2017,male,overall,919.4
Kuala Lumpur,2017,male,bumi_malay,350.8
Kuala Lumpur,2017,male,bumi_other,11.3
Kuala Lumpur,2017,male,chinese,332
Kuala Lumpur,2017,male,indian,74.7
Kuala Lumpur,2017,male,other_citizen,9.4
Kuala Lumpur,2017,male,other_noncitizen,141.3
Kuala Lumpur,2018,both,overall,1790
Kuala Lumpur,2018,both,bumi_malay,698.8
Kuala Lumpur,2018,both,bumi_other,21.1
Kuala Lumpur,2018,both,chinese,654.2
Kuala Lumpur,2018,both,indian,151.4
Kuala Lumpur,2018,both,other_citizen,18.9
Kuala Lumpur,2018,both,other_noncitizen,246
Kuala Lumpur,2018,female,overall,870.7
Kuala Lumpur,2018,female,bumi_malay,348.8
Kuala Lumpur,2018,female,bumi_other,9.7
Kuala Lumpur,2018,female,chinese,322.6
Kuala Lumpur,2018,female,indian,76.8
Kuala Lumpur,2018,female,other_citizen,9.3
Kuala Lumpur,2018,female,other_noncitizen,103.5
Kuala Lumpur,2018,male,overall,919.4
Kuala Lumpur,2018,male,bumi_malay,350
Kuala Lumpur,2018,male,bumi_other,11.4
Kuala Lumpur,2018,male,chinese,331.5
Kuala Lumpur,2018,male,indian,74.6
Kuala Lumpur,2018,male,other_citizen,9.6
Kuala Lumpur,2018,male,other_noncitizen,142.5
Kuala Lumpur,2019,both,overall,1782.5
Kuala Lumpur,2019,both,bumi_malay,698.5
Kuala Lumpur,2019,both,bumi_other,20.2
Kuala Lumpur,2019,both,chinese,654.9
Kuala Lumpur,2019,both,indian,151.8
Kuala Lumpur,2019,both,other_citizen,19.5
Kuala Lumpur,2019,both,other_noncitizen,237.6
Kuala Lumpur,2019,female,overall,867.3
Kuala Lumpur,2019,female,bumi_malay,348.4
Kuala Lumpur,2019,female,bumi_other,9
Kuala Lumpur,2019,female,chinese,323.4
Kuala Lumpur,2019,female,indian,77.1
Kuala Lumpur,2019,female,other_citizen,9.6
Kuala Lumpur,2019,female,other_noncitizen,100
Kuala Lumpur,2019,male,overall,915.2
Kuala Lumpur,2019,male,bumi_malay,350.1
Kuala Lumpur,2019,male,bumi_other,11.2
Kuala Lumpur,2019,male,chinese,331.5
Kuala Lumpur,2019,male,indian,74.7
Kuala Lumpur,2019,male,other_citizen,9.9
Kuala Lumpur,2019,male,other_noncitizen,137.6
Kuala Lumpur,2020,both,overall,1982.1
Kuala Lumpur,2020,both,bumi_malay,824.6
Kuala Lumpur,2020,both,bumi_other,21.7
Kuala Lumpur,2020,both,chinese,737.2
Kuala Lumpur,2020,both,indian,178.1
Kuala Lumpur,2020,both,other_citizen,12.1
Kuala Lumpur,2020,both,other_noncitizen,208.4
Kuala Lumpur,2020,female,overall,923.2
Kuala Lumpur,2020,female,bumi_malay,409.6
Kuala Lumpur,2020,female,bumi_other,10.7
Kuala Lumpur,2020,female,chinese,362.3
Kuala Lumpur,2020,female,indian,86.6
Kuala Lumpur,2020,female,other_citizen,6
Kuala Lumpur,2020,female,other_noncitizen,48
Kuala Lumpur,2020,male,overall,1058.9
Kuala Lumpur,2020,male,bumi_malay,415
Kuala Lumpur,2020,male,bumi_other,11
Kuala Lumpur,2020,male,chinese,374.9
Kuala Lumpur,2020,male,indian,91.5
Kuala Lumpur,2020,male,other_citizen,6.1
Kuala Lumpur,2020,male,other_noncitizen,160.5
Kuala Lumpur,2021,both,overall,1964
Kuala Lumpur,2021,both,bumi_malay,829.7
Kuala Lumpur,2021,both,bumi_other,19.6
Kuala Lumpur,2021,both,chinese,732.4
Kuala Lumpur,2021,both,indian,177.5
Kuala Lumpur,2021,both,other_citizen,12.4
Kuala Lumpur,2021,both,other_noncitizen,192.4
Kuala Lumpur,2021,female,overall,918.8
Kuala Lumpur,2021,female,bumi_malay,412.2
Kuala Lumpur,2021,female,bumi_other,9.7
Kuala Lumpur,2021,female,chinese,360.1
Kuala Lumpur,2021,female,indian,86.4
Kuala Lumpur,2021,female,other_citizen,6.1
Kuala Lumpur,2021,female,other_noncitizen,44.3
Kuala Lumpur,2021,male,overall,1045.2
Kuala Lumpur,2021,male,bumi_malay,417.6
Kuala Lumpur,2021,male,bumi_other,9.9
Kuala Lumpur,2021,male,chinese,372.3
Kuala Lumpur,2021,male,indian,91.1
Kuala Lumpur,2021,male,other_citizen,6.3
Kuala Lumpur,2021,male,other_noncitizen,148.1
Kuala Lumpur,2022,both,overall,1961.2
Kuala Lumpur,2022,both,bumi_malay,837.2
Kuala Lumpur,2022,both,bumi_other,19.9
Kuala Lumpur,2022,both,chinese,730.7
Kuala Lumpur,2022,both,indian,177
Kuala Lumpur,2022,both,other_citizen,12.7
Kuala Lumpur,2022,both,other_noncitizen,183.6
Kuala Lumpur,2022,female,overall,920.3
Kuala Lumpur,2022,female,bumi_malay,416
Kuala Lumpur,2022,female,bumi_other,9.9
Kuala Lumpur,2022,female,chinese,359.6
Kuala Lumpur,2022,female,indian,86.4
Kuala Lumpur,2022,female,other_citizen,6.3
Kuala Lumpur,2022,female,other_noncitizen,42.3
Kuala Lumpur,2022,male,overall,1040.8
Kuala Lumpur,2022,male,bumi_malay,421.2
Kuala Lumpur,2022,male,bumi_other,10.1
Kuala Lumpur,2022,male,chinese,371.1
Kuala Lumpur,2022,male,indian,90.7
Kuala Lumpur,2022,male,other_citizen,6.4
Kuala Lumpur,2022,male,other_noncitizen,141.4
Kuala Lumpur,2023,both,overall,2005.7
Kuala Lumpur,2023,both,bumi_malay,846.4
Kuala Lumpur,2023,both,bumi_other,20.3
Kuala Lumpur,2023,both,chinese,730.5
Kuala Lumpur,2023,both,indian,177
Kuala Lumpur,2023,both,other_citizen,13.1
Kuala Lumpur,2023,both,other_noncitizen,218.6
Kuala Lumpur,2023,female,overall,933.6
Kuala Lumpur,2023,female,bumi_malay,420.7
Kuala Lumpur,2023,female,bumi_other,10.1
Kuala Lumpur,2023,female,chinese,359.6
Kuala Lumpur,2023,female,indian,86.5
Kuala Lumpur,2023,female,other_citizen,6.5
Kuala Lumpur,2023,female,other_noncitizen,50.3
Kuala Lumpur,2023,male,overall,1072.1
Kuala Lumpur,2023,male,bumi_malay,425.7
Kuala Lumpur,2023,male,bumi_other,10.2
Kuala Lumpur,2023,male,chinese,370.9
Kuala Lumpur,2023,male,indian,90.5
Kuala Lumpur,2023,male,other_citizen,6.6
Kuala Lumpur,2023,male,other_noncitizen,168.2
Kuala Lumpur,2024,both,overall,2067.5
Kuala Lumpur,2024,both,bumi_malay,855
Kuala Lumpur,2024,both,bumi_other,20.6
Kuala Lumpur,2024,both,chinese,730
Kuala Lumpur,2024,both,indian,177
Kuala Lumpur,2024,both,other_citizen,13.5
Kuala Lumpur,2024,both,other_noncitizen,271.5
Kuala Lumpur,2024,female,overall,950.6
Kuala Lumpur,2024,female,bumi_malay,425.1
Kuala Lumpur,2024,female,bumi_other,10.2
Kuala Lumpur,2024,female,chinese,359.7
Kuala Lumpur,2024,female,indian,86.5
Kuala Lumpur,2024,female,other_citizen,6.7
Kuala Lumpur,2024,female,other_noncitizen,62.5
Kuala Lumpur,2024,male,overall,1116.9
Kuala Lumpur,2024,male,bumi_malay,429.9
Kuala Lumpur,2024,male,bumi_other,10.4
Kuala Lumpur,2024,male,chinese,370.3
Kuala Lumpur,2024,male,indian,90.4
Kuala Lumpur,2024,male,other_citizen,6.8
Kuala Lumpur,2024,male,other_noncitizen,209
Kuala Lumpur,2025,both,overall,2074.1
Kuala Lumpur,2025,both,bumi_malay,862.3
Kuala Lumpur,2025,both,bumi_other,21
Kuala Lumpur,2025,both,chinese,729.5
Kuala Lumpur,2025,both,indian,176.9
Kuala Lumpur,2025,both,other_citizen,13.8
Kuala Lumpur,2025,both,other_noncitizen,270.7
Kuala Lumpur,2025,female,overall,954.5
Kuala Lumpur,2025,female,bumi_malay,428.8
Kuala Lumpur,2025,female,bumi_other,10.4
Kuala Lumpur,2025,female,chinese,359.6
Kuala Lumpur,2025,female,indian,86.5
Kuala Lumpur,2025,female,other_citizen,6.9
Kuala Lumpur,2025,female,other_noncitizen,62.3
Kuala Lumpur,2025,male,overall,1119.6
Kuala Lumpur,2025,male,bumi_malay,433.5
Kuala Lumpur,2025,male,bumi_other,10.6
Kuala Lumpur,2025,male,chinese,369.8
Kuala Lumpur,2025,male,indian,90.3
Kuala Lumpur,2025,male,other_citizen,6.9
Kuala Lumpur,2025,male,other_noncitizen,208.4
Labuan,2000,both,overall,76.1
Labuan,2000,both,bumi_malay,29
Labuan,2000,both,bumi_other,24.8
Labuan,2000,both,chinese,4.9
Labuan,2000,both,indian,0.9
Labuan,2000,both,other_citizen,0.4
Labuan,2000,both,other_noncitizen,16.2
Labuan,2000,female,overall,36.2
Labuan,2000,female,bumi_malay,13.5
Labuan,2000,female,bumi_other,11.6
Labuan,2000,female,chinese,2.5
Labuan,2000,female,indian,0.4
Labuan,2000,female,other_citizen,0.2
Labuan,2000,female,other_noncitizen,8
Labuan,2000,male,overall,39.9
Labuan,2000,male,bumi_malay,15.5
Labuan,2000,male,bumi_other,13.2
Labuan,2000,male,chinese,2.4
Labuan,2000,male,indian,0.5
Labuan,2000,male,other_citizen,0.2
Labuan,2000,male,other_noncitizen,8.2
Labuan,2001,both,overall,77
Labuan,2001,both,bumi_malay,28.8
Labuan,2001,both,bumi_other,26.3
Labuan,2001,both,chinese,5.1
Labuan,2001,both,indian,0.8
Labuan,2001,both,other_citizen,0.5
Labuan,2001,both,other_noncitizen,15.4
Labuan,2001,female,overall,36.7
Labuan,2001,female,bumi_malay,13.4
Labuan,2001,female,bumi_other,12.4
Labuan,2001,female,chinese,2.6
Labuan,2001,female,indian,0.4
Labuan,2001,female,other_citizen,0.2
Labuan,2001,female,other_noncitizen,7.6
Labuan,2001,male,overall,40.3
Labuan,2001,male,bumi_malay,15.3
Labuan,2001,male,bumi_other,13.9
Labuan,2001,male,chinese,2.5
Labuan,2001,male,indian,0.5
Labuan,2001,male,other_citizen,0.2
Labuan,2001,male,other_noncitizen,7.8
Labuan,2002,both,overall,77.8
Labuan,2002,both,bumi_malay,28.5
Labuan,2002,both,bumi_other,28.1
Labuan,2002,both,chinese,5.4
Labuan,2002,both,indian,0.8
Labuan,2002,both,other_citizen,0.5
Labuan,2002,both,other_noncitizen,14.6
Labuan,2002,female,overall,37.1
Labuan,2002,female,bumi_malay,13.4
Labuan,2002,female,bumi_other,13.2
Labuan,2002,female,chinese,2.7
Labuan,2002,female,indian,0.4
Labuan,2002,female,other_citizen,0.2
Labuan,2002,female,other_noncitizen,7.2
Labuan,2002,male,overall,40.7
Labuan,2002,male,bumi_malay,15.1
Labuan,2002,male,bumi_other,14.8
Labuan,2002,male,chinese,2.7
Labuan,2002,male,indian,0.5
Labuan,2002,male,other_citizen,0.3
Labuan,2002,male,other_noncitizen,7.4
Labuan,2003,both,overall,78.7
Labuan,2003,both,bumi_malay,28.3
Labuan,2003,both,bumi_other,29.7
Labuan,2003,both,chinese,5.6
Labuan,2003,both,indian,0.8
Labuan,2003,both,other_citizen,0.5
Labuan,2003,both,other_noncitizen,13.7
Labuan,2003,female,overall,37.7
Labuan,2003,female,bumi_malay,13.3
Labuan,2003,female,bumi_other,14.1
Labuan,2003,female,chinese,2.8
Labuan,2003,female,indian,0.3
Labuan,2003,female,other_citizen,0.2
Labuan,2003,female,other_noncitizen,6.8
Labuan,2003,male,overall,41.1
Labuan,2003,male,bumi_malay,15
Labuan,2003,male,bumi_other,15.6
Labuan,2003,male,chinese,2.8
Labuan,2003,male,indian,0.5
Labuan,2003,male,other_citizen,0.3
Labuan,2003,male,other_noncitizen,7
Labuan,2004,both,overall,79.7
Labuan,2004,both,bumi_malay,28.2
Labuan,2004,both,bumi_other,31.3
Labuan,2004,both,chinese,5.9
Labuan,2004,both,indian,0.8
Labuan,2004,both,other_citizen,0.5
Labuan,2004,both,other_noncitizen,12.9
Labuan,2004,female,overall,38.2
Labuan,2004,female,bumi_malay,13.4
Labuan,2004,female,bumi_other,14.9
Labuan,2004,female,chinese,3
Labuan,2004,female,indian,0.3
Labuan,2004,female,other_citizen,0.3
Labuan,2004,female,other_noncitizen,6.4
Labuan,2004,male,overall,41.5
Labuan,2004,male,bumi_malay,14.8
Labuan,2004,male,bumi_other,16.5
Labuan,2004,male,chinese,2.9
Labuan,2004,male,indian,0.5
Labuan,2004,male,other_citizen,0.3
Labuan,2004,male,other_noncitizen,6.6
Labuan,2005,both,overall,80.8
Labuan,2005,both,bumi_malay,28.2
Labuan,2005,both,bumi_other,33
Labuan,2005,both,chinese,6.1
Labuan,2005,both,indian,0.8
Labuan,2005,both,other_citizen,0.6
Labuan,2005,both,other_noncitizen,12.1
Labuan,2005,female,overall,38.8
Labuan,2005,female,bumi_malay,13.4
Labuan,2005,female,bumi_other,15.8
Labuan,2005,female,chinese,3.1
Labuan,2005,female,indian,0.3
Labuan,2005,female,other_citizen,0.3
Labuan,2005,female,other_noncitizen,6
Labuan,2005,male,overall,42
Labuan,2005,male,bumi_malay,14.8
Labuan,2005,male,bumi_other,17.3
Labuan,2005,male,chinese,3
Labuan,2005,male,indian,0.4
Labuan,2005,male,other_citizen,0.3
Labuan,2005,male,other_noncitizen,6.1
Labuan,2006,both,overall,82
Labuan,2006,both,bumi_malay,28.3
Labuan,2006,both,bumi_other,34.5
Labuan,2006,both,chinese,6.4
Labuan,2006,both,indian,0.8
Labuan,2006,both,other_citizen,0.6
Labuan,2006,both,other_noncitizen,11.3
Labuan,2006,female,overall,39.5
Labuan,2006,female,bumi_malay,13.5
Labuan,2006,female,bumi_other,16.5
Labuan,2006,female,chinese,3.2
Labuan,2006,female,indian,0.3
Labuan,2006,female,other_citizen,0.3
Labuan,2006,female,other_noncitizen,5.6
Labuan,2006,male,overall,42.5
Labuan,2006,male,bumi_malay,14.8
Labuan,2006,male,bumi_other,18
Labuan,2006,male,chinese,3.2
Labuan,2006,male,indian,0.4
Labuan,2006,male,other_citizen,0.3
Labuan,2006,male,other_noncitizen,5.7
Labuan,2007,both,overall,83.2
Labuan,2007,both,bumi_malay,28.5
Labuan,2007,both,bumi_other,36.2
Labuan,2007,both,chinese,6.6
Labuan,2007,both,indian,0.8
Labuan,2007,both,other_citizen,0.6
Labuan,2007,both,other_noncitizen,10.5
Labuan,2007,female,overall,40.1
Labuan,2007,female,bumi_malay,13.6
Labuan,2007,female,bumi_other,17.3
Labuan,2007,female,chinese,3.3
Labuan,2007,female,indian,0.3
Labuan,2007,female,other_citizen,0.3
Labuan,2007,female,other_noncitizen,5.2
Labuan,2007,male,overall,43.1
Labuan,2007,male,bumi_malay,14.9
Labuan,2007,male,bumi_other,18.9
Labuan,2007,male,chinese,3.3
Labuan,2007,male,indian,0.4
Labuan,2007,male,other_citizen,0.3
